n_areas,n_edges,mean_degree,median_degree,degree_q90,median_edge_dissimilarity,scale_m,covariate_moran_i,median_log_exposure,source,application,configuration
49.0,132.0,5.387755102040816,6.0,6.200000000000003,0.8636555276663906,0.8025736631742967,0.0037869023030066046,5.1463660041330455,training,,687.0
220.0,643.0,5.845454545454546,6.0,8.0,0.9546996203639844,0.7260369290768957,0.027834998158837564,5.61027686257485,training,,688.0
125.0,358.0,5.728,6.0,7.0,0.99825447957583,0.6943591987230266,0.01168468534921902,5.378118463577167,training,,689.0
127.0,365.0,5.748031496062992,6.0,7.0,0.9436503045175991,0.7345381835215823,0.006761400381062823,6.198954884428127,training,,690.0
80.0,224.0,5.6,5.0,7.0,0.7971875500104512,0.8694907246743355,0.08568087341328612,4.976296475644739,training,,691.0
132.0,383.0,5.803030303030303,6.0,7.0,1.0364788641604228,0.6687518718690073,-0.008290915123016343,5.437848407404669,training,,692.0
105.0,302.0,5.752380952380952,6.0,8.0,0.9321166625505862,0.7436270677355561,0.022640322371254896,6.5606772778664935,training,,693.0
126.0,363.0,5.761904761904762,6.0,7.0,0.9400634420949459,0.7373408533101299,0.07080454788078376,5.698707578804438,training,,694.0
144.0,420.0,5.833333333333333,6.0,8.0,1.005592736158769,0.6892921514207387,0.033497562770245085,5.3963296201447175,training,,695.0
128.0,370.0,5.78125,6.0,7.0,1.0331808043724133,0.6708866227736245,-0.10558440400423931,4.660113820873889,training,,696.0
101.0,290.0,5.742574257425742,6.0,8.0,0.9696653465370956,0.7148313415915479,0.06637723775627911,5.916181153444847,training,,697.0
211.0,618.0,5.85781990521327,6.0,8.0,0.9857133557453793,0.7031934552979648,-0.00455487768956228,5.7805316328875,training,,698.0
76.0,214.0,5.631578947368421,6.0,7.0,0.9758354213658782,0.710311560108923,-0.0032815296739087865,5.493581732281288,training,,699.0
48.0,130.0,5.416666666666667,5.0,7.0,0.9618870245824718,0.7206118419788655,-0.03517616187475224,5.013908930184347,training,,700.0
115.0,330.0,5.739130434782608,6.0,8.0,1.0025778876566678,0.6913649194677961,-0.028563386843166276,5.926144228871904,training,,701.0
135.0,388.0,5.7481481481481485,6.0,7.6000000000000085,0.8664058806660299,0.80002594168348,0.09450760479044248,5.931842508671721,training,,702.0
226.0,659.0,5.831858407079646,6.0,8.0,0.9214697654404893,0.7522191248766592,0.048847677558188446,5.7812737695770355,training,,703.0
43.0,115.0,5.348837209302325,5.0,7.0,1.0799185723385938,0.6418513379753399,-0.016463764134551938,5.800972773512865,training,,704.0
286.0,843.0,5.895104895104895,6.0,8.0,1.0085023548273067,0.6873034824778749,-0.030284589021644534,5.53803518604531,training,,705.0
174.0,506.0,5.816091954022989,6.0,8.0,1.08590611345665,0.638312255516753,-0.04002900881784823,5.300305704987298,training,,706.0
104.0,297.0,5.711538461538462,6.0,7.700000000000003,1.000504295027044,0.6927978060715964,-0.027225852376642306,5.298280988247152,training,,707.0
233.0,682.0,5.854077253218884,6.0,8.0,0.9453010866407527,0.7332554572883563,-0.001194933866810675,5.533413836173777,training,,708.0
171.0,497.0,5.812865497076023,6.0,7.0,0.9689058297673048,0.7153916916016632,-0.09067691021489604,5.763770431518729,training,,709.0
124.0,358.0,5.774193548387097,6.0,7.0,0.9456762219139897,0.7329645860790056,-0.027882946768045466,4.982914272674098,training,,710.0
92.0,261.0,5.673913043478261,6.0,7.0,0.9285047676332351,0.746519786136136,0.14769375274574104,4.9839374429988155,training,,711.0
257.0,752.0,5.852140077821011,6.0,7.0,0.9327924788084379,0.7430883034620747,0.03714429146939543,5.510705814007867,training,,712.0
53.0,147.0,5.547169811320755,5.0,8.0,0.9337143572911888,0.742354634634562,-0.021333816210317408,5.262996762195634,training,,713.0
185.0,539.0,5.827027027027027,6.0,8.0,0.9193535971595215,0.7539505829982346,-0.06065603452947966,5.940314170203576,training,,714.0
138.0,397.0,5.753623188405797,6.0,8.0,0.8583971498207982,0.807490076947074,-0.034307692792868265,5.407284891951601,training,,715.0
239.0,699.0,5.849372384937238,6.0,7.0,0.9374241410215585,0.739416823429134,-0.019814689071094307,5.402842069576667,training,,716.0
175.0,505.0,5.771428571428571,6.0,8.0,1.0005306647869248,0.6927795468493306,0.007003955598610953,5.581893140049724,training,,717.0
114.0,328.0,5.754385964912281,6.0,7.700000000000003,1.0531439192725136,0.6581694751072148,0.001237715942579139,5.498561145659577,training,,718.0
133.0,386.0,5.804511278195489,6.0,8.0,1.0583154915196769,0.6549532593202694,0.04580761154754827,5.566129314022277,training,,719.0
123.0,353.0,5.739837398373984,6.0,8.0,0.9986646151320792,0.6940740365255382,-0.08236138056136823,4.573820889436062,training,,720.0
275.0,806.0,5.861818181818182,6.0,8.0,0.9159109341739818,0.7567844805620352,-0.0069350208876196445,5.341627445315488,training,,721.0
292.0,856.0,5.863013698630137,6.0,7.0,0.9026531813564801,0.7678997813072619,0.01020184094927908,5.404421954115416,training,,722.0
165.0,480.0,5.818181818181818,6.0,7.0,0.9040972182846445,0.7666732808613906,-0.05328370693913502,5.852109148296707,training,,723.0
54.0,149.0,5.518518518518518,5.0,7.0,0.9201254132959539,0.7533181570075794,0.09604616653623345,6.234516696907372,training,,724.0
116.0,337.0,5.810344827586207,6.0,7.0,1.0244966241041737,0.6765734159114848,-0.006463327688378566,5.790992019859699,training,,725.0
284.0,838.0,5.901408450704225,6.0,8.0,0.9809108990715827,0.706636230891102,-0.021008979942734707,5.733177481161102,training,,726.0
73.0,203.0,5.561643835616438,6.0,7.0,0.8867819978065091,0.7816432700195456,-0.08981923755258762,6.526534019076758,training,,727.0
274.0,806.0,5.883211678832117,6.0,8.0,0.9202322226622575,0.7532307209963276,-0.05392879774799905,5.331655150889965,training,,728.0
289.0,844.0,5.840830449826989,6.0,8.0,1.043971541589297,0.6639521796779327,-0.05910277259871806,5.575480023344112,training,,729.0
137.0,392.0,5.7226277372262775,6.0,7.0,0.9981876475311079,0.6944056884237728,0.04537368370770369,6.022770412105423,training,,730.0
72.0,200.0,5.555555555555555,5.0,7.0,0.8845877532701246,0.7835821579007102,0.0022218854199101148,5.292425808937521,training,,731.0
144.0,419.0,5.819444444444445,6.0,7.0,0.9526617327034111,0.7275900319759567,-0.021713388998470563,5.3820454997496885,training,,732.0
136.0,395.0,5.8088235294117645,6.0,8.0,0.9496621726550059,0.7298881649903859,0.04462400435464856,5.617420948128078,training,,733.0
258.0,755.0,5.852713178294573,6.0,8.0,0.9528144846852689,0.7274733872133606,-0.06213660628753313,5.392157594728735,training,,734.0
275.0,805.0,5.8545454545454545,6.0,7.599999999999994,0.9303936569393444,0.7450041983735644,0.04212779846295455,5.496098388631718,training,,735.0
94.0,266.0,5.659574468085107,6.0,7.0,0.8433948635609275,0.821853689781064,0.030702684039247866,6.0669036273308325,training,,736.0
188.0,546.0,5.808510638297872,6.0,7.0,0.9848741065587937,0.7037926735446839,-0.020912780127162387,5.607035383989983,training,,737.0
133.0,384.0,5.774436090225564,6.0,7.799999999999997,0.9153791744913391,0.7572241098287118,-0.03602572848259467,5.127250224869616,training,,738.0
126.0,363.0,5.761904761904762,6.0,7.0,0.8851281672721634,0.7831037426999125,0.02491556900209718,5.561915817924531,training,,739.0
298.0,878.0,5.89261744966443,6.0,8.0,1.0056595119052374,0.6892463824528118,-0.020669253288824588,5.129063963153532,training,,740.0
57.0,156.0,5.473684210526316,5.0,7.0,1.0615680993378103,0.6529465052617159,-0.09342633021632589,6.336180118618532,training,,741.0
93.0,264.0,5.67741935483871,6.0,7.0,0.8986338308430379,0.7713343931306048,0.15094990752405393,6.413796388112773,training,,742.0
146.0,421.0,5.767123287671233,6.0,8.0,0.955494956515338,0.7254325895008725,-0.04737113697391201,6.117517339465607,training,,743.0
219.0,638.0,5.82648401826484,6.0,8.0,0.9619169224765801,0.7205894442270002,0.031858429057772496,5.246646541441553,training,,744.0
48.0,133.0,5.541666666666667,5.5,7.0,0.8780565594676114,0.7894106286048572,-0.045797864751493216,5.644789507307994,training,,745.0
192.0,556.0,5.791666666666667,6.0,7.0,1.0495999171721149,0.6603918018852911,-0.06427203282212679,5.040538917686116,training,,746.0
96.0,274.0,5.708333333333333,6.0,7.0,0.9337785966668146,0.742303564286203,-0.08745137917520615,5.340005930421542,training,,747.0
179.0,522.0,5.832402234636872,6.0,7.200000000000017,0.9843513302053877,0.7041664487976241,0.0145203275301171,5.2461153695451825,training,,748.0
280.0,822.0,5.871428571428571,6.0,8.0,0.8759134834261769,0.7913420602325556,0.032573270684479294,5.256934675965576,training,,749.0
140.0,406.0,5.8,6.0,7.0,0.9071899517759092,0.7640595877446006,0.049659036270248126,5.29485242564393,training,,750.0
97.0,277.0,5.711340206185567,6.0,7.400000000000006,0.9902402080443715,0.6999788282974733,-0.0996733755623729,5.360502122003518,training,,751.0
58.0,160.0,5.517241379310345,5.0,7.0,0.8447182042587873,0.8205661687712287,0.08760240971533718,4.844770397550999,training,,752.0
226.0,660.0,5.84070796460177,6.0,8.0,0.9562670326869613,0.7248468857201003,-0.044803566477064044,5.317434798999967,training,,753.0
189.0,552.0,5.841269841269841,6.0,8.0,0.9562384756532439,0.7248685324928275,-0.055602343025011935,5.85549708039072,training,,754.0
70.0,195.0,5.571428571428571,6.0,7.0,0.8809880477287672,0.7867838642611721,0.04000306845122919,5.579318542372254,training,,755.0
80.0,228.0,5.7,6.0,7.0,0.9387666519861466,0.7383593985720043,-0.08540798959850389,6.611183910781687,training,,756.0
218.0,639.0,5.862385321100917,6.0,7.0,1.0294088750725534,0.6733448655288617,-0.06986373556160254,5.640399272831926,training,,757.0
174.0,504.0,5.793103448275862,6.0,7.0,0.9942609110033472,0.6971481759857818,-0.06303334770775565,5.442766887823242,training,,758.0
251.0,736.0,5.864541832669323,6.0,8.0,0.9812154277586141,0.7064169202305535,0.016395625225098083,5.543478048550422,training,,759.0
79.0,222.0,5.620253164556962,6.0,7.0,0.9986383247684751,0.6940923088653191,0.06914549921138008,6.141106652894044,training,,760.0
130.0,376.0,5.7846153846153845,6.0,7.0,0.9729053747589822,0.7124507670971173,-0.003946691238061341,5.179144476499028,training,,761.0
277.0,812.0,5.862815884476534,6.0,7.0,0.9896984469310672,0.700361996837834,-0.05105733291192068,5.531417669557885,training,,762.0
224.0,659.0,5.883928571428571,6.0,8.0,1.0453988610152019,0.6630456626734987,-0.050777781587758024,5.2640508602229925,training,,763.0
101.0,285.0,5.643564356435643,6.0,7.0,0.9771199843825227,0.7093777546653802,-0.0037311202834117603,4.773796919155056,training,,764.0
251.0,734.0,5.848605577689243,6.0,8.0,0.9889090610338416,0.7009210531808698,0.09687901908872107,5.636202783984213,training,,765.0
223.0,652.0,5.8475336322869955,6.0,8.0,0.8942196335110504,0.7751419836739468,0.03753602162283298,5.497006034729611,training,,766.0
254.0,741.0,5.834645669291339,6.0,8.0,0.9707557626474953,0.7140283964625237,-0.07391974180322297,5.407313306110888,training,,767.0
219.0,643.0,5.872146118721461,6.0,8.0,0.9349271537670383,0.7413916450785439,-0.028879713754253265,5.9426133790051585,training,,768.0
229.0,669.0,5.842794759825328,6.0,8.0,0.968122305947398,0.7159706746779645,-0.026382508528981618,5.692687727441906,training,,769.0
160.0,465.0,5.8125,6.0,7.099999999999994,1.011413045447612,0.685325529149355,-0.08949028430273424,5.0155190204057245,training,,770.0
278.0,813.0,5.848920863309353,6.0,8.0,0.9318365427601714,0.7438506097934195,0.05151759320090289,5.911588032240161,training,,771.0
252.0,743.0,5.896825396825397,6.0,8.0,0.9612488822034813,0.7210902331257192,-0.020077060218546775,5.955300243168332,training,,772.0
54.0,148.0,5.481481481481482,5.0,7.700000000000003,0.9469342962292048,0.7319907868160787,-0.06792575642328669,6.023140410788952,training,,773.0
287.0,846.0,5.895470383275262,6.0,8.0,0.8523267115771079,0.8132411798726525,0.012846314534763037,5.264448484731066,training,,774.0
282.0,828.0,5.872340425531915,6.0,8.0,0.9698731168930643,0.7146782073725318,-0.04022305874097042,5.609432989620485,training,,775.0
233.0,681.0,5.84549356223176,6.0,8.0,0.9780651668841236,0.7086922262737796,-0.039012397595042665,5.473357135057313,training,,776.0
104.0,299.0,5.75,6.0,7.700000000000003,0.9509787200209422,0.728877698277708,-0.032832754756977695,5.070968794897086,training,,777.0
227.0,664.0,5.850220264317181,6.0,8.0,0.9454048340492112,0.7331749908567369,0.020501615632120915,5.438061072153393,training,,778.0
123.0,352.0,5.723577235772358,6.0,7.0,0.9510491760348747,0.7288237012620342,0.021182106999720722,5.184967199711851,training,,779.0
270.0,795.0,5.888888888888889,6.0,8.0,0.9127818929522566,0.7593787583998455,0.044608539892773816,5.2391200357121175,training,,780.0
170.0,497.0,5.847058823529411,6.0,8.0,0.86451823116513,0.8017727742141143,0.029360288825320956,4.972220534782405,training,,781.0
292.0,858.0,5.876712328767123,6.0,8.0,0.9450604223291514,0.7334421844178464,-0.0046425119901122806,5.624423950047154,training,,782.0
261.0,763.0,5.846743295019157,6.0,8.0,0.907771929715661,0.7635697446351507,0.004203854712841724,5.410972267731013,training,,783.0
258.0,760.0,5.891472868217054,6.0,8.0,0.9825541431794931,0.7054544376729793,0.009433399765894912,4.927642996084227,training,,784.0
139.0,397.0,5.712230215827338,6.0,7.0,0.926080677185532,0.7484738615500552,0.016946216137352706,5.549276288913209,training,,785.0
298.0,876.0,5.879194630872483,6.0,8.0,0.9885733948696067,0.7011590481366047,-0.02337467566921338,5.425998165472098,training,,786.0
219.0,638.0,5.82648401826484,6.0,8.0,0.94445283478285,0.7339140241125061,0.04420612446849744,5.556624902528643,training,,787.0
214.0,622.0,5.813084112149533,6.0,7.0,0.9375769509426581,0.7392963104127523,-0.007823006852532375,5.418258678422545,training,,788.0
46.0,124.0,5.391304347826087,5.0,7.0,1.0635870628023358,0.6517070438348914,-0.0747182960663607,5.019287003972845,training,,789.0
190.0,550.0,5.7894736842105265,6.0,7.0,0.9685177643189657,0.7156783345603854,-0.01593167569059565,5.031249887201794,training,,790.0
151.0,437.0,5.788079470198675,6.0,7.0,0.9262296658918816,0.7483534657600311,0.08274553611928892,5.661004170901088,training,,791.0
189.0,550.0,5.8201058201058204,6.0,7.0,0.8962777078011518,0.7733620668313297,0.08347395639216489,5.5766934334331655,training,,792.0
198.0,579.0,5.848484848484849,6.0,8.0,1.0105148564000563,0.6859346759425897,-0.03647282270398462,5.065710378745511,training,,793.0
57.0,155.0,5.43859649122807,5.0,7.0,0.9847406213341329,0.7038880752383964,-0.09637505573289762,5.610100482957786,training,,794.0
61.0,169.0,5.540983606557377,6.0,7.0,1.1063164967113963,0.6265360614438762,-0.08968297786102049,6.399740921661606,training,,795.0
120.0,347.0,5.783333333333333,6.0,8.0,0.9338870723585966,0.7422173419847798,-0.044542816237683816,5.333281820376305,training,,796.0
150.0,435.0,5.8,6.0,8.0,0.8713179460131386,0.7955157858638818,0.05447854878296106,5.686552009015475,training,,797.0
118.0,342.0,5.796610169491525,6.0,8.0,0.9907732659140414,0.6996022242490364,-0.009346926079785536,5.062068137968154,training,,798.0
275.0,807.0,5.869090909090909,6.0,7.0,1.02751886316993,0.6745834119497944,-0.08993951176586693,5.351930170267475,training,,799.0
111.0,319.0,5.747747747747748,6.0,7.0,0.9497504553116987,0.7298203193095193,-0.002127534684809966,5.041758754119448,training,,800.0
219.0,641.0,5.853881278538813,6.0,8.0,1.036334282339091,0.6688451712660277,0.011711530736655103,6.039129661285721,training,,801.0
132.0,379.0,5.742424242424242,6.0,7.900000000000006,0.9811052514490521,0.7064962495473298,-0.050240801263858485,5.417785702290394,training,,802.0
103.0,292.0,5.669902912621359,6.0,7.0,1.0475172657890899,0.6617047787157959,0.04000711281036168,5.123446324720195,training,,803.0
153.0,445.0,5.816993464052287,6.0,7.800000000000011,0.9093957337141759,0.7622063254343375,0.02631863935028484,6.110901811560589,training,,804.0
143.0,418.0,5.846153846153846,6.0,8.0,1.0317963127941394,0.6717868361856025,-0.054051747110748484,6.352694741403681,training,,805.0
99.0,281.0,5.6767676767676765,6.0,7.0,1.0010522487778435,0.6924185839512265,0.02304193372300943,5.942612479388967,training,,806.0
285.0,836.0,5.866666666666666,6.0,7.0,0.9814062716049733,0.7062795506965586,-0.016890306416324483,5.583790736597929,training,,807.0
222.0,650.0,5.8558558558558556,6.0,8.0,0.9190682502924417,0.7541846651098982,-0.00510773279270804,5.709405113453444,training,,808.0
63.0,177.0,5.619047619047619,6.0,7.0,0.9570095926668939,0.724284464723447,-0.09311247822220864,4.91478208803467,training,,809.0
54.0,150.0,5.555555555555555,6.0,7.0,0.8078518648508622,0.8580127257463315,0.0268225976610473,7.074508461884312,training,,810.0
139.0,402.0,5.784172661870503,6.0,7.0,0.9683203226097326,0.7158242622563528,-0.0005430370945387187,5.604024527063129,training,,811.0
84.0,241.0,5.738095238095238,6.0,7.0,0.9566369948407897,0.7245665642225176,-0.023739354530364524,5.15476814739149,training,,812.0
46.0,125.0,5.434782608695652,5.0,7.0,1.1115136139642456,0.6236065594264885,-0.1011710145099139,5.305488410925104,training,,813.0
127.0,364.0,5.732283464566929,6.0,7.0,0.9136624187164715,0.7586469207452904,0.03603900983710173,5.290766323108509,training,,814.0
271.0,794.0,5.8597785977859775,6.0,8.0,0.9876661247029461,0.7018031328840185,-0.027229445589661297,5.240809708770423,training,,815.0
91.0,256.0,5.626373626373627,6.0,7.0,0.9117906726078439,0.7602042896287272,-0.00943642899558864,6.002090519497738,training,,816.0
294.0,864.0,5.877551020408164,6.0,8.0,1.0023620007283007,0.6915138244030752,-0.07176717359177123,5.47693402204633,training,,817.0
56.0,155.0,5.535714285714286,5.0,7.0,1.148348391627449,0.6036035628330626,0.002296513995381518,5.642465069392868,training,,818.0
94.0,266.0,5.659574468085107,5.0,7.0,0.9606428527384991,0.7215451388452998,-0.04983634006990454,5.180707642042625,training,,819.0
299.0,878.0,5.872909698996655,6.0,8.0,0.9914294165121786,0.6991392115420763,-0.022053027203159898,5.5954114809752316,training,,820.0
75.0,209.0,5.573333333333333,5.0,7.0,1.007785440214839,0.6877924138417605,-0.015570742704462119,5.049550723037109,training,,821.0
130.0,376.0,5.7846153846153845,6.0,7.0,0.9246678761475173,0.7496174555645142,0.07539918884796788,5.978822105668248,training,,822.0
243.0,714.0,5.8765432098765435,6.0,8.0,0.9506042973084029,0.7291647876225292,0.07060591430521242,5.795201413615441,training,,823.0
258.0,755.0,5.852713178294573,6.0,8.0,0.9604477187116529,0.7216917350688643,-0.0011592785963756174,5.718035091893684,training,,824.0
82.0,230.0,5.609756097560975,6.0,7.0,1.1012762609413578,0.6294035430923131,-0.04774305022822412,6.431826441050407,training,,825.0
122.0,355.0,5.819672131147541,6.0,7.0,0.9932218977468952,0.6978774653804315,-0.09469889451062222,5.832188229699244,training,,826.0
148.0,428.0,5.783783783783784,6.0,8.0,0.9877282389679498,0.7017589993014636,0.019558829707087746,6.482504653872438,training,,827.0
57.0,159.0,5.578947368421052,5.0,7.0,1.0841740870145584,0.6393319936917452,-0.05502487237249906,5.768181935572568,training,,828.0
147.0,430.0,5.850340136054422,6.0,8.0,0.992064146019718,0.6986918974351971,-0.007127774227697885,5.465034297901031,training,,829.0
250.0,732.0,5.856,6.0,7.0,0.9746361928688342,0.7111855537805054,0.012395469091304994,5.58803215979963,training,,830.0
223.0,655.0,5.874439461883408,6.0,7.0,0.9679885553246879,0.716069603041377,0.030867915739083915,6.134905897215691,training,,831.0
110.0,313.0,5.6909090909090905,6.0,7.0,0.8652540233628266,0.8010909650162795,-0.044897841383613704,5.49148130154997,training,,832.0
58.0,156.0,5.379310344827586,5.0,7.0,1.0291268516736938,0.673529389921819,-0.06079170554815345,4.782969503665967,training,,833.0
273.0,805.0,5.897435897435898,6.0,8.0,0.9756837595502051,0.7104219720532086,0.0032740254503585567,5.401720192045033,training,,834.0
276.0,808.0,5.855072463768116,6.0,7.0,0.9197645757363477,0.7536136951186923,0.01843855595489828,6.108012240088904,training,,835.0
192.0,561.0,5.84375,6.0,7.900000000000006,0.9356818371492504,0.7407936683603505,-0.0038601202889335068,5.625551478267406,training,,836.0
149.0,431.0,5.785234899328859,6.0,7.200000000000017,0.9530387264803798,0.7273022189977241,-0.04783381424456686,5.36031997795504,training,,837.0
179.0,523.0,5.843575418994414,6.0,7.0,0.9044276986277218,0.766393136357555,-0.0017441640907873356,5.56532704918033,training,,838.0
257.0,753.0,5.8599221789883265,6.0,7.0,0.8964429615871924,0.7732195022566714,-0.02090166801866931,5.298734138162308,training,,839.0
182.0,531.0,5.835164835164835,6.0,7.900000000000006,0.9673955548019793,0.7165085441206404,0.061733918381396316,6.147748392008028,training,,840.0
80.0,223.0,5.575,5.0,7.0,0.8712490601565106,0.7955786838213964,-0.01825129328428118,5.219501050688892,training,,841.0
160.0,460.0,5.75,6.0,8.0,0.9732093812767469,0.7122282151150352,0.02777602046222291,5.337626866664946,training,,842.0
140.0,407.0,5.814285714285714,6.0,8.0,0.8956947991485961,0.7738653626422943,0.0879577255551978,6.115703711405592,training,,843.0
218.0,636.0,5.834862385321101,6.0,8.0,0.9019887177847503,0.768465466244731,-0.007591686959595808,5.507741281879419,training,,844.0
49.0,134.0,5.469387755102041,5.0,7.200000000000003,0.8245378003732455,0.8406493677381154,0.07645216274243276,6.41038082916582,training,,845.0
142.0,414.0,5.830985915492958,6.0,7.0,0.9105399335515032,0.7612485241107094,0.06379400297418306,5.089671636958167,training,,846.0
121.0,349.0,5.768595041322314,6.0,7.0,0.9392107909386762,0.7380102392852542,-0.0008107217792669011,5.5466959552339965,training,,847.0
280.0,823.0,5.878571428571429,6.0,8.0,1.0071935266926915,0.688196619805554,-0.08882007766249633,5.694415437623357,training,,848.0
244.0,719.0,5.89344262295082,6.0,8.0,0.9620644301490197,0.7204789604918453,-0.007674327809026055,6.178372728293944,training,,849.0
224.0,650.0,5.803571428571429,6.0,8.0,0.9313022744949393,0.7442773410339307,-0.0026020231121724855,5.591848081648383,training,,850.0
239.0,698.0,5.841004184100418,6.0,8.0,0.9648592032391707,0.7183920495684248,0.022061318097333412,5.49818902869098,training,,851.0
299.0,879.0,5.879598662207358,6.0,8.0,0.9387979460065758,0.7383347859978063,0.03582350918086365,5.788359262525009,training,,852.0
186.0,541.0,5.817204301075269,6.0,8.0,0.9932674305983905,0.6978454736428448,0.019939866574227146,4.8383515461708235,training,,853.0
59.0,161.0,5.4576271186440675,5.0,7.0,0.94812104507914,0.7310745649592538,0.03385312575381313,5.080587374880432,training,,854.0
300.0,877.0,5.846666666666667,6.0,7.0,0.9406898625078619,0.7368498462522256,-0.009167003833714263,5.3403181448239145,training,,855.0
177.0,516.0,5.830508474576271,6.0,8.0,0.8999818807018085,0.7701790396262501,-0.034863810398360666,5.99785128228351,training,,856.0
248.0,727.0,5.862903225806452,6.0,7.0,1.0133264567687443,0.684031464815619,-0.011690660208296767,5.735801229121318,training,,857.0
275.0,808.0,5.876363636363636,6.0,8.0,0.8958253075663267,0.7737526219738158,0.03324216635448997,5.600279070425809,training,,858.0
234.0,689.0,5.888888888888889,6.0,8.0,0.9441331140759355,0.7341625563449905,-0.013771674071113517,5.073407126137488,training,,859.0
154.0,439.0,5.701298701298701,6.0,7.0,0.9266128268199643,0.7480440163328539,0.12242681174908726,5.717492962699815,training,,860.0
245.0,714.0,5.828571428571428,6.0,8.0,0.97338726873176,0.7120980547270322,-0.007478581616491142,5.503076944160561,training,,861.0
163.0,478.0,5.865030674846626,6.0,7.0,1.0061978587858398,0.6888776143852593,0.0044630978334736305,5.345637175776109,training,,862.0
93.0,263.0,5.655913978494624,6.0,7.0,1.0574189329681738,0.6555085774890392,-0.03412587979037497,5.302485011520103,training,,863.0
118.0,338.0,5.728813559322034,6.0,7.0,0.9414187099297978,0.73627937627417,-0.05171445820644135,5.712828780898813,training,,864.0
114.0,327.0,5.7368421052631575,6.0,8.0,0.9191903078540455,0.7540845183389459,0.04798585134245466,5.496948336834101,training,,865.0
272.0,800.0,5.882352941176471,6.0,7.0,0.968379326127288,0.7157806469619271,0.004919780118286993,5.138258707827674,training,,866.0
202.0,589.0,5.8316831683168315,6.0,7.0,1.0131148275406492,0.6841743519266913,-0.03905545159215373,5.78398850428158,training,,867.0
167.0,489.0,5.8562874251497,6.0,7.0,0.8777315413407486,0.7897029420876822,0.017123653631407446,5.367145591429523,training,,868.0
269.0,786.0,5.843866171003717,6.0,8.0,1.0345669486500153,0.6699877484626959,-0.0321862617247913,5.166097462229938,training,,869.0
84.0,236.0,5.619047619047619,6.0,7.0,0.9573936524830987,0.7239939169872256,0.007545308561708437,6.3267240180156,training,,870.0
145.0,420.0,5.793103448275862,6.0,7.599999999999994,0.9694594415415194,0.7149831657297441,0.029855321722835313,4.865156955848189,training,,871.0
238.0,697.0,5.857142857142857,6.0,8.0,0.8851776123309976,0.7830599993764351,0.004702950842129688,5.903676223732945,training,,872.0
294.0,859.0,5.843537414965986,6.0,8.0,0.9791150146959221,0.7079323370147805,0.010607575186493376,5.434247473196907,training,,873.0
277.0,812.0,5.862815884476534,6.0,8.0,0.9302195631381232,0.745143628480133,-0.03842334193677701,5.597881623590862,training,,874.0
259.0,758.0,5.853281853281853,6.0,8.0,0.985537612333836,0.7033188504277523,0.007698185017407011,5.647525938197715,training,,875.0
184.0,532.0,5.782608695652174,6.0,7.700000000000017,0.970975864664979,0.7138665396169303,-0.07400349968702234,5.877049368428951,training,,876.0
149.0,431.0,5.785234899328859,6.0,7.0,0.8931429031256621,0.7760764577921321,0.01186757432566362,5.468688615684142,training,,877.0
232.0,680.0,5.862068965517241,6.0,7.0,0.9781442408935608,0.708634934993572,0.01966199023823523,5.395755980558235,training,,878.0
167.0,484.0,5.796407185628743,6.0,8.0,0.9513759520015848,0.7285733669236056,0.015653683106005376,5.522552297162163,training,,879.0
111.0,318.0,5.72972972972973,6.0,7.0,1.053260609110151,0.6580965570767445,-0.017104103546886698,5.142146816915179,training,,880.0
300.0,883.0,5.886666666666667,6.0,8.0,1.0185439769894367,0.6805274943637842,-0.001282012033675045,5.710781811532825,training,,881.0
51.0,138.0,5.411764705882353,5.0,7.0,1.1381024560040935,0.6090375931474593,-0.07394714694050106,5.880177507522891,training,,882.0
286.0,838.0,5.86013986013986,6.0,8.0,0.9661215613484775,0.7174533809104473,-0.01156676709843957,5.723588287220043,training,,883.0
194.0,564.0,5.814432989690721,6.0,7.0,0.9553092247236026,0.7255736285394836,0.026682071141930733,5.886201476875499,training,,884.0
166.0,481.0,5.795180722891566,6.0,7.0,0.9499293829839704,0.7296828511426746,0.040570116141177406,5.665269345703161,training,,885.0
290.0,852.0,5.875862068965517,6.0,8.0,0.9523551406468496,0.7278242653146729,0.0331717816043544,5.526443698503051,training,,886.0
221.0,646.0,5.846153846153846,6.0,7.0,0.9814970246435761,0.7062142453377858,0.04049016335884545,5.621823081127364,training,,887.0
255.0,746.0,5.850980392156862,6.0,8.0,0.9313451376148847,0.7442430872995707,-0.06671315318980524,5.714245208625253,training,,888.0
270.0,792.0,5.866666666666666,6.0,8.0,1.0163714995115094,0.6819821107666706,-0.07783614368822353,5.045580216203994,training,,889.0
226.0,663.0,5.867256637168142,6.0,7.0,0.904969195461411,0.7659345578128045,0.01276099071409317,5.556938993087214,training,,890.0
120.0,343.0,5.716666666666667,6.0,7.0,0.9654398061835658,0.7179600179321303,-0.03767726540143288,5.555257598942709,training,,891.0
152.0,442.0,5.815789473684211,6.0,7.900000000000006,0.932299311874923,0.7434813817098878,0.04744036678709162,6.215935470245979,training,,892.0
275.0,804.0,5.847272727272728,6.0,7.599999999999994,1.0052454762423788,0.6895302659315999,-0.0006214317191817342,5.556677464729479,training,,893.0
296.0,871.0,5.885135135135135,6.0,8.0,1.0022666201366983,0.6915796322393811,-0.024842231481673277,5.458803826307373,training,,894.0
